Dates,A UN Equity,AAL UW Equity,AAP UN Equity,AAPL UW Equity,ABBV UN Equity,ABC UN Equity,ABT UN Equity,ACGL UW Equity,ACN UN Equity,ADBE UW Equity,ADI UW Equity,ADM UN Equity,ADP UW Equity,ADSK UW Equity,AEE UN Equity,AEP UW Equity,AES UN Equity,AFL UN Equity,AIG UN Equity,AIZ UN Equity,AJG UN Equity,AKAM UW Equity,ALB UN Equity,ALGN UW Equity,ALK UN Equity,ALL UN Equity,ALLE UN Equity,AMAT UW Equity,AMCR UN Equity,AMD UW Equity,AME UN Equity,AMGN UW Equity,AMP UN Equity,AMT UN Equity,AMZN UW Equity,ANET UN Equity,ANSS UW Equity,AON UN Equity,AOS UN Equity,APA UW Equity,APD UN Equity,APH UN Equity,APTV UN Equity,ARE UN Equity,ATO UN Equity,ATVI UW Equity,AVB UN Equity,AVGO UW Equity,AVY UN Equity,AWK UN Equity
2017-11-15,34.2329,8.9562,17.3276,18.5653,19.404,13.7832,26.1776,26.4239,24.3964,56.6189,20.8091,16.6915,29.4313,176.8254,24.8524,,11.8908,12.4518,39.144,23.0007,20.5068,32.4094,33.5546,75.5121,8.9504,13.3469,20.9955,16.706,,,27.6105,14.8915,13.1596,53.3776,285.3344,48.8795,45.3993,33.7141,28.5342,,25.5134,28.0515,17.7201,119.48,24.8116,39.7177,37.8313,50.2203,23.0311,31.4738
2017-11-16,34.9602,9.0492,17.1232,18.7871,19.5509,14.2774,26.5166,26.213,24.8665,57.3168,21.1172,16.7901,29.5297,176.8254,24.6933,,11.7814,12.4326,39.144,22.6843,20.6638,33.1595,33.7516,77.2485,9.149,13.2392,21.0927,17.326,,,28.1321,15.0137,13.1336,53.1876,288.0189,50.3726,46.0499,33.3482,28.8371,,25.5641,28.337,17.915,121.6981,24.9169,40.5008,38.1181,51.4513,23.1487,31.4283
2017-11-17,34.9856,8.9942,16.8905,18.6828,19.373,14.0161,26.5262,26.287,24.5976,57.298,21.1032,16.8886,29.5377,176.8254,24.5614,,11.6064,12.3648,39.144,22.9449,20.7077,33.2675,33.9711,76.9364,9.2227,13.319,21.1541,16.9216,,,28.1883,14.946,13.234,52.2808,286.1423,50.8182,45.7793,33.3246,28.7687,,25.6276,28.4037,17.8175,121.7174,24.7452,40.4819,37.7658,51.404,23.1572,31.1935
2017-11-20,35.5806,9.0511,17.2992,18.6641,19.3709,13.7707,26.3973,26.2431,24.7871,57.3294,21.7217,16.7943,29.3967,176.8254,24.5071,,11.5955,12.4872,39.144,22.9356,20.7203,33.2315,33.769,77.4273,9.181,13.3389,21.3052,17.2601,,,28.3488,14.8396,13.4321,52.4063,285.2382,52.5591,45.9739,33.5299,29.0618,,25.626,28.5179,18.4385,121.756,24.6842,40.3745,37.6777,51.975,23.6726,30.9693
2017-11-21,35.5552,9.2333,16.8262,19.0111,19.5944,14.1263,26.7935,26.5746,25.0306,57.8985,21.0495,16.8543,29.4047,176.8254,24.5071,,11.6283,12.5462,39.144,22.8937,21.0185,33.4115,34.0933,77.7061,9.1935,13.2565,21.3461,17.6136,,,28.2244,14.9319,13.3577,52.5389,288.576,52.4721,46.6398,33.386,29.6871,,25.7402,28.8225,18.4133,123.4051,24.7701,40.7345,37.8989,52.2984,23.6127,31.0393
2017-11-22,34.9347,9.2352,16.9567,19.2109,19.5509,14.4712,26.6408,26.1883,24.8784,57.5055,20.6901,16.8115,29.3116,176.8254,24.414,,11.683,12.5417,39.144,22.896,20.9118,33.4175,33.7316,77.0848,9.1088,13.2033,21.2847,17.2781,,,28.1802,14.9425,13.3427,52.0801,292.7977,51.9462,45.752,32.8667,29.731,,25.6339,28.5242,18.193,122.4311,24.6814,41.1387,37.8129,52.0677,23.7581,31.0674
2017-11-23,34.9347,9.2352,16.9567,19.2109,19.5509,14.4712,26.6408,26.1883,24.8784,57.5055,20.6901,16.8115,29.3116,176.8254,24.414,,11.683,12.5417,39.144,22.896,20.9118,33.4175,33.7316,77.0848,9.1088,13.2033,21.2847,17.2781,,,28.1802,14.9425,13.3427,52.0801,292.7977,51.9462,45.752,32.8667,29.731,,25.6339,28.5242,18.193,122.4311,24.6814,41.1387,37.8129,52.0677,23.7581,31.0674
2017-11-24,35.2755,9.2162,16.8829,19.212,19.6027,14.4409,26.7983,26.2048,24.9663,57.996,20.8068,16.7686,29.2611,176.8254,24.4373,,11.6939,12.5344,39.144,22.768,20.5257,33.4775,34.183,77.2,9.0838,13.1741,21.2232,17.347,,,28.1802,14.9565,13.341,52.7934,300.3547,52.6091,46.1867,32.7227,29.5943,,25.6244,28.8447,18.2075,122.2768,24.5762,41.7007,37.819,53.3931,23.8864,31.0954
2017-11-27,35.2501,9.1896,17.004,19.1154,19.7475,14.4214,26.8079,26.3746,24.9443,58.1657,20.41,16.7386,29.293,176.8254,24.5963,,11.7486,12.5992,39.144,22.7936,20.6261,33.2135,33.976,79.5212,9.0782,13.2179,21.2693,17.0564,,,28.3247,14.9205,13.3151,53.1267,302.8441,51.8658,45.8736,32.6023,29.9802,,25.5261,28.6765,18.1912,122.7011,24.7922,41.5176,37.4524,53.8167,23.9335,31.2566
2017-11-28,35.901,9.3415,17.566,19.0034,19.7475,14.7823,26.7458,26.4842,25.0357,58.2915,20.3213,16.7472,29.5802,176.8254,24.7748,,11.5627,12.7216,39.144,23.2566,20.9149,33.2195,34.1406,80.0697,9.3463,13.4147,21.3282,17.1733,,,28.8864,14.9688,13.5241,53.2736,302.2794,52.9329,45.6881,33.0319,30.415,,25.8909,28.886,18.3627,121.3895,25.0055,41.6629,37.1308,52.4515,23.9506,31.3862
