Dates,A UN Equity,AAL UW Equity,AAP UN Equity,AAPL UW Equity,ABBV UN Equity,ABC UN Equity,ABT UN Equity,ACGL UW Equity,ACN UN Equity,ADBE UW Equity,ADI UW Equity,ADM UN Equity,ADP UW Equity,ADSK UW Equity,AEE UN Equity,AEP UW Equity,AES UN Equity,AFL UN Equity,AIG UN Equity,AIZ UN Equity,AJG UN Equity,AKAM UW Equity,ALB UN Equity,ALGN UW Equity,ALK UN Equity,ALL UN Equity,ALLE UN Equity,AMAT UW Equity,AMCR UN Equity,AMD UW Equity,AME UN Equity,AMGN UW Equity,AMP UN Equity,AMT UN Equity,AMZN UW Equity,ANET UN Equity,ANSS UW Equity,AON UN Equity,AOS UN Equity,APA UW Equity,APD UN Equity,APH UN Equity,APTV UN Equity,ARE UN Equity,ATO UN Equity,ATVI UW Equity,AVB UN Equity,AVGO UW Equity,AVY UN Equity,AWK UN Equity
2018-03-09,71.13,56.07,118.86,44.995,119.29,99.0,63.6,29.3567,161.51,221.11,94.73,43.3,118.83,139.36,53.99,,10.85,45.84,56.57,90.81,72.63,76.07,101.76,271.74,64.8,96.03,87.21,61.61,,11.7,78.79,191.1,161.11,143.58,78.945,73.7875,171.18,148.03,66.49,,171.1,46.22,92.27,125.98,80.23,78.22,161.42,253.78,117.33,81.36
2018-03-12,70.71,56.5,118.41,45.43,118.3,100.29,63.62,28.3833,161.69,220.94,95.53,44.53,117.53,138.37,54.41,,10.74,45.415,56.61,89.0,71.71,74.97,102.99,275.61,65.78,94.85,87.4,60.97,,11.52,78.35,189.3,159.88,145.08,79.92,74.35,169.94,146.31,66.28,,170.88,46.33,91.45,126.03,81.13,76.86,161.54,262.84,116.52,82.2
2018-03-13,70.68,56.23,119.0,44.993,119.75,100.6,63.2,28.4767,162.49,219.76,94.66,44.24,117.39,136.0,54.09,,10.67,45.375,55.94,89.1,71.27,73.3,103.13,269.71,68.79,96.41,86.09,59.69,,11.64,78.38,189.75,158.91,146.25,79.409,72.42,167.75,145.96,65.88,,170.93,46.255,90.9,126.56,81.02,75.93,161.52,261.22,115.91,80.75
2018-03-14,69.92,55.28,117.06,44.61,118.94,98.58,62.86,28.1367,161.0,218.44,94.09,43.77,116.1,136.19,54.63,,10.7,45.105,54.93,88.03,70.74,73.25,100.33,272.48,65.67,96.41,85.36,60.23,,11.36,78.2,190.57,157.01,146.46,79.55,74.625,166.95,144.22,65.3,,168.98,45.685,89.3,126.4,81.34,74.22,163.47,260.59,114.83,81.2
2018-03-15,70.18,55.17,117.1,44.663,114.93,97.36,62.59,28.09,162.86,218.87,93.94,43.26,116.48,136.72,54.77,,10.69,45.01,54.66,88.88,70.74,74.71,98.07,272.87,65.92,96.81,85.48,60.28,,11.46,77.96,189.75,155.39,146.65,79.116,73.975,167.36,144.97,65.24,,169.08,45.975,88.96,127.08,81.47,73.38,163.67,267.76,114.15,81.47
2018-03-16,69.9,55.4,116.63,44.505,113.71,96.61,63.18,28.3467,160.89,225.55,94.15,43.5,117.16,135.75,55.49,,10.84,45.245,54.3,89.93,71.01,74.02,98.37,270.41,66.51,97.53,85.88,59.44,,11.47,78.68,188.24,157.1,146.55,78.584,73.43,166.31,145.97,65.64,,169.56,46.0,89.32,128.24,82.86,71.68,165.75,254.87,111.63,82.16
2018-03-19,69.34,54.62,115.87,43.825,112.03,93.0,62.26,28.4667,160.62,222.18,93.5,43.06,114.48,134.31,55.2,,10.77,44.7,54.45,90.13,70.52,72.49,96.91,265.39,65.1,96.78,85.25,58.5,,11.43,77.87,182.55,156.04,145.12,77.247,69.3475,164.96,145.0,65.2,,166.68,45.67,87.89,127.24,81.7,71.05,165.09,244.95,110.82,81.52
2018-03-20,69.85,55.32,114.25,43.81,112.65,89.19,62.65,28.6467,162.88,229.75,92.71,42.97,115.56,134.6,55.13,,10.71,45.43,55.63,90.93,70.85,73.68,95.32,270.4,65.19,97.39,85.63,59.23,,11.11,78.43,182.03,157.14,146.31,79.326,71.355,165.49,145.28,65.71,,165.66,45.85,87.85,126.39,81.27,71.37,164.31,242.36,110.76,81.42
2018-03-21,69.4,54.09,115.24,42.818,112.45,89.5,62.42,28.6067,162.03,226.85,92.8,42.62,116.36,135.54,54.9,,10.8,45.37,55.84,91.01,70.27,73.39,97.47,270.14,64.21,96.84,85.94,60.78,,11.26,78.13,181.59,157.86,142.33,79.093,70.675,166.41,143.41,65.65,,166.24,45.515,88.14,125.36,81.38,71.61,163.24,246.0,110.14,80.85
2018-03-22,67.47,52.31,111.71,42.213,98.1,85.0,60.93,28.12,150.23,220.52,90.54,41.94,113.14,131.41,54.92,,10.82,44.37,54.81,89.48,68.57,71.65,94.11,260.13,62.82,94.65,84.6,58.96,,10.91,76.18,176.08,151.06,143.01,77.246,68.435,162.41,139.31,64.48,,161.19,44.085,83.79,122.18,81.17,69.76,160.26,243.57,105.92,80.15
2018-03-23,66.06,51.01,110.84,41.235,97.46,84.03,59.5,27.8033,147.35,215.02,87.7,42.05,109.2,128.02,54.01,,10.72,43.35,53.41,87.49,66.69,70.19,93.24,250.92,61.88,92.25,82.96,55.38,,10.63,74.61,169.43,144.89,142.27,74.778,66.0525,157.74,137.17,62.45,,158.04,42.665,81.21,118.6,80.03,68.04,158.01,242.48,103.06,79.23
2018-03-26,68.2,51.86,114.77,43.193,95.28,84.95,61.07,28.0967,152.85,228.91,93.11,42.83,114.06,134.22,54.85,,10.84,44.09,54.21,90.84,68.23,72.18,94.36,261.52,62.16,94.52,84.56,58.47,,10.44,76.79,175.19,149.55,145.21,77.793,67.745,161.01,140.8,64.23,,160.94,43.545,85.04,121.11,81.69,70.08,158.83,247.73,105.76,79.87
2018-03-27,67.0,50.9,115.01,42.085,92.01,84.01,60.28,28.1567,148.86,213.8,91.05,42.87,112.26,128.31,55.88,,10.95,43.48,53.78,89.69,67.53,70.75,93.43,248.3,61.49,93.39,84.0,55.44,,10.0,75.07,171.15,147.31,144.46,74.852,63.425,157.05,138.82,62.48,,158.63,42.795,84.33,121.98,83.13,66.29,160.64,244.37,104.45,80.69
2018-03-28,66.4,50.85,115.98,41.62,94.27,85.11,59.23,28.6,147.41,212.54,89.91,42.8,111.76,124.55,55.94,,11.23,43.55,54.52,90.93,68.2,70.05,89.56,244.42,61.57,94.61,83.13,54.06,,9.81,74.95,170.46,146.96,144.3,71.571,61.285,154.87,139.46,62.52,,158.18,42.425,82.82,123.56,83.7,65.97,164.05,236.68,104.05,81.19
2018-03-29,66.9,51.96,118.55,41.945,94.65,86.21,59.92,28.53,153.5,216.08,91.13,43.37,113.48,125.58,56.63,,11.37,43.76,54.42,91.41,68.73,70.98,92.74,251.13,61.96,94.8,85.29,55.61,,10.05,75.97,170.48,147.94,145.34,72.367,63.825,156.69,140.33,63.59,,159.03,43.065,84.97,124.89,84.24,67.46,164.46,235.65,106.25,82.13
2018-03-30,66.9,51.96,118.55,41.945,94.65,86.21,59.92,28.53,153.5,216.08,91.13,43.37,113.48,125.58,56.63,,11.37,43.76,54.42,91.41,68.73,70.98,92.74,251.13,61.96,94.8,85.29,55.61,,10.05,75.97,170.48,147.94,145.34,72.367,63.825,156.69,140.33,63.59,,159.03,43.065,84.97,124.89,84.24,67.46,164.46,235.65,106.25,82.13
2018-04-02,64.43,49.78,111.93,41.67,91.46,82.67,58.21,28.4,147.98,212.28,88.75,42.27,113.3,122.75,56.69,,11.37,42.97,53.12,88.18,67.1,69.25,88.96,242.69,57.75,93.7,83.24,52.89,,9.53,74.66,166.05,142.67,143.83,68.6,63.3775,153.87,138.19,61.61,,156.55,42.025,81.58,121.79,82.85,65.09,162.66,227.68,103.87,81.2
2018-04-03,65.42,51.47,111.91,42.098,90.59,83.93,59.0,28.6667,148.79,215.93,89.52,43.12,114.04,124.84,57.14,,11.5,43.69,53.73,89.97,67.85,70.12,90.42,243.62,60.11,95.12,84.59,53.98,,9.55,75.63,168.22,144.7,141.42,69.602,63.3775,156.07,138.74,63.14,,159.28,42.4,82.58,122.83,83.99,65.48,164.96,236.78,104.56,81.16
2018-04-04,65.45,52.04,114.48,42.903,92.94,86.25,59.46,28.84,149.97,225.05,91.24,43.9,116.72,127.5,56.81,,11.39,44.24,54.22,91.18,68.4,70.41,91.6,248.93,61.22,96.53,85.74,55.56,,9.77,75.67,173.52,145.7,143.05,70.529,64.74,157.92,140.13,64.38,,162.13,42.495,84.22,124.43,83.7,66.27,166.02,236.99,106.21,81.2
2018-04-05,65.68,52.14,116.39,43.2,92.21,87.38,59.86,28.8,151.57,223.54,90.94,44.43,117.51,128.02,57.44,,11.5,43.7,54.55,91.8,68.43,72.29,95.77,255.35,62.11,97.13,85.94,54.29,,10.02,76.41,172.0,145.97,144.08,72.588,65.685,157.79,140.17,64.98,,164.11,42.385,85.9,123.17,84.53,66.53,166.23,236.31,106.07,82.11
2018-04-06,63.65,50.29,111.91,42.095,89.78,85.41,57.57,28.47,147.38,218.61,88.31,44.33,113.7,125.75,57.13,,11.42,43.37,53.6,89.54,67.09,69.34,91.8,245.23,60.77,95.9,84.75,52.34,,9.61,73.54,168.14,141.31,142.16,70.262,64.68,153.51,138.2,63.17,,159.96,41.285,83.82,122.07,84.15,64.56,166.0,228.87,103.2,81.92
2018-04-09,65.19,49.82,110.35,42.513,90.48,86.79,58.22,26.79,148.25,219.17,87.99,44.22,114.44,127.57,56.96,,11.39,43.59,53.3,89.72,67.43,70.46,91.22,249.06,59.81,95.78,84.54,53.02,,9.53,73.37,169.62,141.38,143.19,70.304,64.875,154.35,139.01,63.0,,160.23,41.79,83.67,121.34,84.18,65.77,165.42,234.74,103.9,82.14
2018-04-10,66.64,47.46,112.14,43.313,93.62,88.91,59.14,26.2567,152.05,224.53,90.03,44.14,115.91,131.73,56.2,,11.43,44.38,53.52,90.73,68.37,72.49,92.33,258.27,59.85,97.12,85.23,54.8,,9.98,74.53,173.13,144.29,137.4,71.811,66.7975,157.92,140.16,64.49,,163.19,42.685,86.03,121.7,84.06,66.52,166.79,239.75,106.35,81.8
2018-04-11,66.08,45.4,110.93,43.11,93.64,89.09,58.45,26.5967,148.4,223.63,90.8,44.13,115.58,130.94,56.01,,11.42,44.19,53.36,90.59,68.05,71.59,93.31,257.02,59.06,96.2,84.54,54.95,,9.82,74.07,172.41,141.37,139.92,71.352,66.645,157.01,140.04,63.58,,161.61,42.64,85.4,121.09,83.84,65.85,166.03,240.32,105.29,81.81
2018-04-12,67.2,46.57,110.57,43.535,92.12,88.19,58.83,26.9833,150.09,226.96,93.02,45.3,115.26,132.17,55.33,,11.29,44.65,53.49,91.8,68.56,71.92,93.39,263.76,60.27,96.75,85.31,56.43,,10.08,75.15,171.02,143.53,138.38,72.425,67.2225,159.04,141.6,63.99,,163.04,43.07,85.86,120.79,82.68,67.22,165.2,239.43,105.49,80.65
2018-04-13,67.21,45.87,106.61,43.683,91.83,86.82,58.49,26.9733,150.13,224.06,92.78,45.2,115.27,129.17,55.51,,11.34,44.56,53.59,91.51,68.45,71.43,95.5,261.72,63.95,96.36,84.56,56.07,,9.93,74.94,171.48,141.63,138.9,71.54,61.05,156.98,142.02,63.79,,162.97,42.805,85.51,122.05,83.38,65.88,166.53,246.94,104.8,80.86
2018-04-16,68.17,46.4,106.45,43.955,92.6,88.77,59.27,27.38,151.42,226.52,93.14,45.47,116.91,129.72,56.36,,11.57,44.77,54.28,92.5,69.28,71.64,96.87,265.5,65.21,97.53,85.37,56.87,,10.09,75.6,171.38,143.59,138.52,72.075,59.86,159.99,143.78,64.74,,165.43,43.235,86.92,122.93,84.68,66.56,166.0,249.37,105.98,82.62
2018-04-17,68.44,45.75,108.2,44.56,93.59,91.04,59.8,27.23,154.24,231.16,95.17,45.69,117.89,132.58,56.89,,11.74,45.18,54.26,92.89,69.65,72.49,96.63,272.65,64.99,97.75,85.62,57.86,,10.52,76.38,174.88,144.07,141.02,75.191,64.2,164.58,144.08,65.5,,168.14,43.41,88.13,124.25,85.17,68.28,166.97,251.74,107.68,84.07
2018-04-18,69.55,47.76,107.39,44.46,94.32,92.75,59.52,26.83,155.52,231.1,94.57,45.65,118.61,133.87,56.56,,11.75,45.02,54.46,92.71,69.82,72.85,98.79,277.05,65.97,97.79,86.5,54.73,,10.36,76.98,175.11,144.62,139.81,76.392,64.625,166.5,144.2,65.86,,168.37,43.6,87.7,124.31,84.47,68.69,165.95,249.59,108.2,83.68
2018-04-19,67.97,46.88,105.18,43.2,93.01,91.69,59.88,26.86,154.59,227.62,89.85,45.79,117.75,132.33,56.85,,11.75,45.23,55.18,92.6,70.1,72.46,98.59,252.78,65.52,97.98,85.39,51.19,,10.11,76.53,172.93,145.58,137.42,77.846,64.0925,165.48,144.82,65.28,,166.8,43.1,86.02,122.06,84.23,67.68,162.54,242.86,107.69,83.66
2018-04-20,67.55,46.78,103.76,41.43,92.6,89.87,59.19,27.0167,152.41,225.24,89.76,45.5,116.84,130.09,56.27,,11.62,45.28,55.43,93.41,69.97,71.3,97.75,247.07,65.39,98.31,84.75,51.09,,9.99,75.81,171.56,143.69,136.62,76.375,65.1625,163.78,144.04,65.27,,166.27,42.605,86.31,121.3,83.9,66.3,160.87,237.12,107.12,83.67
2018-04-23,68.07,46.68,105.52,41.31,93.17,90.74,58.84,27.04,153.04,225.3,88.0,45.49,117.1,129.18,56.63,,11.86,45.3,55.18,93.35,70.27,71.67,97.34,247.2,69.11,98.61,84.52,50.18,,10.04,74.83,174.66,145.49,138.2,75.893,63.545,162.58,143.78,64.9,,166.11,42.2,86.54,121.37,84.41,66.23,161.0,233.45,107.01,84.28
2018-04-24,66.64,45.69,106.93,40.735,91.36,90.14,58.31,26.9533,151.07,217.89,87.65,45.16,116.32,123.68,57.2,,12.0,45.17,55.09,93.36,69.56,70.97,95.78,239.66,65.26,97.39,82.15,48.72,,10.09,71.82,171.94,142.66,136.96,73.005,63.015,160.95,142.33,62.11,,164.0,41.385,85.85,121.66,85.29,65.34,161.9,228.39,105.4,84.77
2018-04-25,65.8,45.25,107.82,40.913,91.87,91.43,58.65,26.8733,150.09,217.32,87.77,45.84,116.7,123.97,57.21,,12.03,45.41,55.4,93.39,69.38,70.78,95.46,245.63,66.39,97.49,83.03,49.14,,9.71,71.95,174.83,141.44,135.73,73.009,63.255,159.86,141.97,61.5,,165.57,41.44,85.21,121.86,85.31,64.82,161.79,229.0,106.67,84.75
2018-04-26,66.37,42.37,113.18,41.055,97.44,92.08,59.5,27.11,152.29,221.91,88.7,45.85,118.69,126.98,57.87,,12.17,45.68,55.54,93.41,70.23,71.53,96.55,259.89,65.9,97.53,78.59,50.49,,11.04,71.5,175.37,142.18,136.84,75.898,64.8775,162.6,143.5,62.65,,166.29,41.895,87.42,123.31,86.79,66.34,161.58,230.42,106.21,85.89
2018-04-27,66.28,43.4,116.34,40.58,98.73,93.07,59.56,27.2267,152.39,221.9,87.68,46.05,119.88,126.64,58.6,,12.31,45.89,56.25,93.99,70.62,71.1,96.95,257.9,66.02,98.19,77.83,49.4,,11.11,70.95,177.46,141.74,135.24,78.631,65.6875,162.8,144.23,62.37,,165.02,42.14,86.01,124.86,87.41,65.79,164.33,232.78,104.85,86.78
2018-04-30,65.74,42.93,114.45,41.315,96.55,90.58,58.13,26.71,151.2,221.6,87.35,45.38,118.08,125.9,58.62,,12.24,45.57,56.0,92.82,69.99,71.65,96.96,249.85,64.93,97.82,77.18,49.67,,10.88,69.8,174.48,140.21,136.36,78.307,66.1375,161.66,142.47,61.35,,162.29,41.855,84.58,124.57,86.89,66.35,163.0,229.42,104.81,86.58
2018-05-01,66.24,43.36,115.58,42.275,102.07,89.2,58.82,26.8767,151.92,224.08,88.86,45.03,118.8,127.06,58.33,,12.21,45.4,56.31,91.84,69.91,70.84,97.62,251.34,65.44,98.2,77.14,50.91,,11.13,69.26,169.28,139.05,135.1,79.113,66.3175,161.11,142.86,61.51,,162.49,41.97,84.53,129.41,86.83,67.8,164.55,230.38,105.47,86.63
2018-05-02,65.91,42.24,115.9,44.143,100.37,92.18,57.85,26.31,150.71,221.1,88.3,44.43,122.06,125.26,58.38,,12.19,45.05,54.84,89.64,68.64,71.65,97.84,249.47,63.39,94.06,75.12,50.53,,10.97,70.15,169.43,132.99,136.47,78.484,66.365,160.61,139.79,60.78,,161.69,41.98,90.03,127.57,86.97,68.39,162.62,228.74,104.15,86.23
2018-05-03,66.34,42.11,115.43,44.223,100.28,85.37,57.93,25.9833,151.73,226.05,87.91,43.6,123.1,127.6,58.74,,12.3,44.45,51.94,88.62,68.56,71.45,97.89,255.14,62.92,94.05,74.82,50.71,,10.93,69.99,166.39,131.49,137.58,78.604,66.9625,161.02,140.0,60.95,,160.43,42.14,91.12,126.73,88.06,66.82,162.85,225.25,104.22,85.29
2018-05-04,67.0,42.86,116.67,45.958,100.17,86.37,58.74,26.2767,153.44,228.51,90.27,43.86,125.36,129.46,58.9,,12.33,44.81,52.84,87.93,68.94,72.01,100.06,258.97,62.8,94.52,76.15,52.56,,11.28,71.5,167.98,134.57,138.85,79.048,61.2625,164.15,139.49,62.45,,162.76,42.675,92.59,128.55,89.73,69.84,164.35,230.52,105.73,85.72
2018-05-07,67.39,42.44,116.14,46.29,99.63,84.69,59.32,26.3767,152.3,230.99,90.5,43.69,125.57,131.57,58.54,,12.37,44.59,53.28,87.29,69.02,73.12,100.11,265.03,61.65,95.06,75.74,52.59,,11.59,72.8,168.06,134.1,138.14,80.007,63.09,165.73,140.37,62.71,,163.45,42.91,93.28,129.8,88.86,70.37,165.2,235.97,105.65,84.8
2018-05-08,67.37,43.0,116.8,46.513,99.4,84.69,58.71,26.6633,151.94,234.56,91.42,43.95,125.77,132.76,56.91,,11.73,44.82,53.08,86.51,68.71,73.68,100.72,265.46,61.63,95.71,75.89,53.45,,11.61,73.45,168.49,134.31,137.01,79.62,64.8225,167.48,140.91,62.98,,163.51,42.87,93.64,128.34,87.75,69.61,164.47,238.85,105.5,83.01
2018-05-09,68.13,41.5,117.99,46.84,101.18,84.72,59.4,26.46,154.62,239.74,92.62,43.7,127.04,135.32,56.22,,12.07,44.75,52.82,86.39,68.66,77.3,101.75,268.0,60.39,96.41,76.28,54.13,,11.95,74.8,169.64,134.24,137.95,80.4,64.855,171.5,141.29,63.35,,164.89,43.155,94.39,129.84,87.68,71.31,165.72,238.05,106.21,83.23
2018-05-10,68.86,42.04,118.23,47.51,102.85,85.53,60.56,26.5233,156.54,241.15,93.34,43.9,127.39,136.47,56.34,,12.31,45.35,52.75,87.56,69.26,76.36,98.39,277.73,60.56,96.1,77.31,55.53,,12.13,74.69,170.77,135.51,139.89,80.454,65.165,172.31,144.24,64.08,,165.59,43.635,96.06,129.36,88.6,72.9,167.7,243.51,107.72,83.74
2018-05-11,69.45,42.6,119.94,47.148,104.18,86.88,61.26,26.55,157.08,241.88,92.6,43.98,127.34,136.21,56.87,,12.29,45.23,52.85,87.57,68.74,76.3,98.54,286.49,60.53,96.38,77.28,54.84,,11.95,74.81,173.89,137.07,138.86,80.146,64.9775,172.13,144.09,63.99,,166.29,43.99,96.22,128.04,88.25,71.7,166.38,243.38,107.67,83.48
2018-05-14,69.21,42.46,121.61,47.038,105.89,87.28,62.02,26.39,155.57,238.37,93.87,44.42,126.68,134.11,56.59,,12.35,45.24,52.92,87.27,67.55,76.69,99.24,286.42,60.05,95.46,76.85,55.26,,12.23,74.25,175.96,138.96,138.29,80.077,63.38,166.97,143.23,63.66,,166.76,44.095,95.72,126.98,87.46,71.7,164.54,244.76,108.19,82.67
2018-05-15,62.5,43.19,119.92,46.61,104.18,85.67,60.54,26.0467,154.07,236.6,93.56,44.41,127.07,136.16,56.42,,12.3,45.1,53.23,89.71,66.86,76.29,100.81,283.77,58.75,95.86,76.46,54.09,,12.45,74.25,172.34,138.16,136.7,78.806,62.3875,165.48,140.77,62.98,,166.08,43.93,96.0,124.15,86.56,70.17,160.65,241.58,106.34,81.48
2018-05-16,61.94,44.06,119.03,47.045,105.04,85.99,60.77,26.2533,154.08,237.39,94.77,44.52,128.02,135.93,55.94,,12.28,45.41,53.71,93.94,66.62,74.59,102.35,287.96,59.1,95.62,77.02,55.17,,12.82,74.92,173.8,139.91,136.47,79.364,62.2825,165.28,139.99,63.08,,166.54,44.175,97.86,122.64,85.88,70.33,159.5,240.51,107.89,80.52
2018-05-17,63.59,43.63,119.79,46.748,105.32,87.07,61.06,26.2733,154.93,236.85,95.04,44.91,127.99,136.52,55.84,,12.05,45.53,54.79,94.29,66.94,76.09,104.8,292.72,58.6,95.0,76.87,53.96,,12.82,75.33,174.65,141.45,136.85,79.088,61.8675,164.58,140.94,63.22,,166.77,44.06,98.23,121.75,85.39,71.66,158.52,239.45,108.19,80.34
2018-05-18,64.32,43.38,118.32,46.578,105.98,84.77,61.71,26.2233,155.31,238.09,94.88,45.02,128.91,138.85,56.26,,11.93,45.39,55.15,95.92,67.53,75.34,104.92,298.0,58.21,94.92,78.37,49.51,,13.0,75.54,176.3,141.01,137.05,78.718,62.0225,164.93,141.3,63.69,,168.24,43.99,97.34,121.22,84.91,71.99,157.76,235.99,109.1,80.45
2018-05-21,65.55,44.28,119.15,46.908,106.23,84.34,62.11,26.5333,156.94,238.1,95.3,45.17,128.84,137.67,56.34,,12.06,45.75,55.29,97.95,68.11,76.46,104.07,302.46,57.94,95.61,78.78,50.0,,12.99,76.24,176.47,142.49,137.38,79.273,63.5625,164.52,142.08,64.5,,169.44,44.465,98.18,123.43,85.26,71.45,158.77,239.05,110.66,80.53
2018-05-22,64.84,42.88,115.33,46.79,106.23,84.51,61.39,26.55,155.33,238.79,95.71,44.91,128.38,136.71,56.7,,12.2,45.58,55.12,96.09,68.14,76.39,102.34,297.86,58.18,95.88,78.67,50.25,,12.98,75.57,178.36,144.24,137.15,79.07,62.405,163.45,142.91,63.69,,167.71,44.05,98.14,123.8,86.21,71.35,159.25,238.49,110.21,80.51
2018-05-23,64.53,42.8,123.25,47.09,105.6,83.96,61.84,26.2467,155.31,243.91,94.39,44.8,129.36,139.31,57.89,,12.19,45.31,54.14,95.35,68.01,77.02,101.84,308.2,58.42,95.59,79.22,50.34,,13.1,74.92,179.94,142.17,136.83,80.093,63.995,164.16,142.14,63.92,,166.99,44.1,97.89,125.81,86.97,71.74,161.49,240.56,108.35,80.94
2018-05-24,64.12,43.56,125.17,47.038,103.14,84.09,62.51,26.1933,155.59,245.15,95.04,44.81,130.27,138.92,58.78,,12.39,45.31,53.71,97.14,68.15,77.48,95.02,317.04,59.87,95.52,79.26,50.77,,13.41,76.06,177.96,142.62,135.5,80.154,63.1525,163.22,142.39,64.43,,166.09,43.9,97.68,123.81,87.49,70.8,160.72,243.53,108.98,82.05
2018-05-25,63.15,44.91,124.91,47.145,101.08,85.49,62.37,26.3367,155.99,243.56,95.45,44.55,130.65,132.75,58.87,,12.41,45.34,53.3,96.5,67.62,76.51,94.82,318.54,61.87,95.45,78.79,50.85,,13.54,75.09,178.24,142.23,136.33,80.508,63.9375,162.32,142.22,64.47,,165.0,43.635,97.65,123.5,87.75,71.46,161.76,250.03,108.48,82.99
2018-05-28,63.15,44.91,124.91,47.145,101.08,85.49,62.37,26.3367,155.99,243.56,95.45,44.55,130.65,132.75,58.87,,12.41,45.34,53.3,96.5,67.62,76.51,94.82,318.54,61.87,95.45,78.79,50.85,,13.54,75.09,178.24,142.23,136.33,80.508,63.9375,162.32,142.22,64.47,,165.0,43.635,97.65,123.5,87.75,71.46,161.76,250.03,108.48,82.99
2018-05-29,61.85,43.59,123.96,46.975,99.47,82.57,61.3,26.0,153.54,242.19,94.39,43.79,129.93,129.62,58.83,,12.41,44.57,52.18,95.32,65.8,75.82,93.03,326.18,60.57,94.24,78.27,52.02,,13.36,73.61,177.44,136.27,135.97,80.643,63.965,161.59,138.36,63.88,,161.8,43.49,96.21,124.39,88.39,70.64,161.47,249.69,106.18,83.92
2018-05-30,62.69,43.3,128.53,46.875,103.01,84.13,62.07,26.3633,156.03,247.4,94.98,44.28,130.63,129.37,59.39,,12.67,45.56,53.07,95.39,66.98,76.08,93.59,331.45,60.28,94.37,79.21,51.59,,13.82,74.71,180.24,139.51,137.83,81.245,62.9125,162.89,140.23,64.44,,163.03,43.785,96.47,125.33,89.98,70.69,165.86,249.4,106.89,84.21
2018-05-31,61.92,43.54,128.62,46.718,98.94,82.14,61.53,26.15,155.74,249.28,97.18,43.72,130.02,129.1,59.19,,12.75,45.06,52.79,93.35,66.28,75.38,93.47,331.95,60.81,93.48,76.43,50.78,,13.73,73.03,179.62,138.63,138.37,81.481,62.89,162.8,139.87,63.07,,161.41,43.465,97.5,124.92,89.21,70.91,165.54,252.07,105.03,83.14
2018-06-01,62.78,44.0,128.34,47.56,98.05,83.34,62.41,26.61,158.89,251.31,98.4,43.82,132.73,133.52,58.11,,12.79,45.4,53.29,94.06,66.23,76.0,94.26,333.09,60.86,93.86,77.89,52.24,,14.4,74.21,183.57,140.25,138.52,82.077,65.305,165.8,140.08,63.54,,163.54,44.185,99.08,125.58,87.98,73.03,167.11,256.34,106.34,82.13
2018-06-04,63.38,44.86,129.91,47.958,99.1,84.32,63.02,26.9,159.43,253.34,99.98,44.09,134.25,135.57,57.98,,12.93,45.43,53.78,94.21,66.47,77.07,94.44,343.2,61.82,94.25,78.32,52.29,,14.85,74.72,185.44,140.3,140.06,83.264,67.07,168.09,141.38,62.78,,163.53,44.045,99.45,127.21,87.81,72.79,169.0,258.37,106.38,81.64
2018-06-05,63.52,44.18,129.95,48.328,99.24,84.79,63.03,27.0267,159.92,252.7,100.64,44.23,134.07,136.8,57.41,,12.93,45.45,53.84,94.28,66.4,78.99,94.65,346.08,61.24,93.7,79.17,52.91,,14.85,75.61,181.73,139.66,138.91,84.818,68.6875,170.02,140.72,62.98,,164.87,44.975,100.13,126.61,87.39,72.77,166.9,259.26,107.16,80.47
2018-06-06,65.19,44.19,130.59,48.495,99.98,87.15,63.54,27.2,162.71,253.95,102.1,44.79,136.1,137.93,56.57,,12.51,45.7,53.94,95.5,66.91,78.01,95.67,346.37,62.01,93.01,79.23,52.53,,15.67,75.96,183.55,142.0,139.04,84.788,69.565,171.54,141.63,63.6,,167.73,45.22,100.99,126.32,85.8,74.79,167.43,263.52,106.51,79.22
2018-06-07,65.23,43.84,130.05,48.365,99.32,86.6,63.18,27.2133,160.61,247.51,101.96,44.69,134.58,134.14,56.9,,12.72,45.68,53.87,97.5,67.24,78.28,95.22,339.32,62.17,93.2,80.21,51.25,,14.89,75.78,183.3,142.07,138.18,84.465,67.725,170.87,142.04,63.75,,167.72,45.405,100.66,126.34,85.73,73.95,166.86,264.68,106.3,79.27
2018-06-08,65.73,43.11,131.71,47.925,100.43,86.09,63.27,28.0967,162.17,251.21,101.06,44.85,135.35,135.13,56.69,,12.77,45.89,55.12,98.29,67.78,78.48,95.37,346.67,62.33,93.71,81.12,51.15,,15.25,75.75,184.3,142.63,138.58,84.2,68.4375,172.23,142.97,64.84,,168.51,45.455,100.81,127.19,85.31,74.29,167.82,257.97,108.03,79.28
2018-06-11,66.13,44.16,132.73,47.808,99.77,87.28,63.13,27.8267,162.75,251.0,101.39,45.51,134.08,135.97,55.75,,12.83,45.75,55.13,95.12,67.24,79.26,95.37,348.44,62.87,93.62,81.26,49.89,,15.73,75.62,184.61,147.46,139.64,84.456,67.92,172.99,142.64,64.47,,168.44,45.36,101.82,125.27,84.61,75.0,166.61,260.83,107.71,78.35
2018-06-12,66.32,43.41,133.64,48.07,98.91,88.04,62.92,27.7133,162.84,252.59,102.02,45.1,139.3,137.36,56.06,,13.04,45.74,54.56,95.95,66.37,80.57,95.74,354.25,62.28,93.5,82.17,50.86,,15.85,75.85,185.07,146.87,141.14,84.938,68.66,175.96,141.87,65.24,,168.0,45.435,101.97,126.82,85.31,75.94,168.52,261.43,107.41,79.48
