Dates,A UN Equity,AAL UW Equity,AAP UN Equity,AAPL UW Equity,ABBV UN Equity,ABC UN Equity,ABT UN Equity,ACGL UW Equity,ACN UN Equity,ADBE UW Equity,ADI UW Equity,ADM UN Equity,ADP UW Equity,ADSK UW Equity,AEE UN Equity,AEP UW Equity,AES UN Equity,AFL UN Equity,AIG UN Equity,AIZ UN Equity,AJG UN Equity,AKAM UW Equity,ALB UN Equity,ALGN UW Equity,ALK UN Equity,ALL UN Equity,ALLE UN Equity,AMAT UW Equity,AMCR UN Equity,AMD UW Equity,AME UN Equity,AMGN UW Equity,AMP UN Equity,AMT UN Equity,AMZN UW Equity,ANET UN Equity,ANSS UW Equity,AON UN Equity,AOS UN Equity,APA UW Equity,APD UN Equity,APH UN Equity,APTV UN Equity,ARE UN Equity,ATO UN Equity,ATVI UW Equity,AVB UN Equity,AVGO UW Equity,AVY UN Equity,AWK UN Equity
2017-01-16,3.718,6.3864,4.4203,4.7255,21.2942,8.6751,2.9353,1.4695,10.1254,7.2246,4.3353,1.4534,12.21,17.0642,1.775,,2.7651,1.3798,0.8655,1.2945,2.618,3.7624,2.7871,7.6733,3.9687,1.4409,55.0789,5.0472,,23.7796,3.5683,3.8577,2.8352,9.2263,20.2113,6.4092,3.6484,5.4214,6.0989,,4.4162,5.714,6.7415,2.0526,2.1272,3.1842,2.3798,3.8042,6.8844,2.4172
2017-01-17,3.6898,6.2658,4.3751,4.7636,21.2495,8.8155,2.9331,1.4649,10.0458,7.1893,4.3121,1.4911,12.1276,16.4976,1.7948,,2.8099,1.3845,0.8618,1.2928,2.6061,3.75,2.7975,7.6197,3.9304,1.4402,55.3901,4.974,,22.0714,3.5416,3.825,2.7437,9.3797,20.0278,5.6396,3.6279,5.4372,6.0247,,4.4159,5.6796,6.7472,2.0708,2.1238,3.1842,2.3805,3.776,6.913,2.4598
2017-01-18,3.6844,6.3851,4.3999,4.7632,21.1808,8.7663,2.9231,1.4872,10.0388,7.2419,4.3556,1.4998,12.1088,16.7264,1.7883,,2.8146,1.3863,0.8641,1.2984,2.624,3.7398,2.7456,7.5462,3.9102,1.4532,55.903,5.0323,,22.2063,3.5719,3.849,2.7895,9.4243,19.9724,5.6703,3.6306,5.4577,6.0284,,4.446,5.7282,6.7293,2.0801,2.138,3.1948,2.384,3.9006,6.9817,2.4779
2017-01-19,3.6378,6.3341,4.3427,4.7548,21.0846,8.7622,2.8973,1.4806,9.9999,7.3085,4.3216,1.4848,12.1159,16.783,1.7695,,2.7674,1.3762,0.8648,1.3057,2.6111,3.7065,2.7589,7.2369,3.9645,1.4474,55.9871,5.0412,,21.959,3.5697,3.8003,2.7789,9.3146,20.011,5.7348,3.6275,5.373,5.9718,,4.4199,5.7224,6.7773,2.0593,2.1102,3.1768,2.3658,3.912,6.9168,2.453
2017-01-20,3.6363,6.4333,4.3371,4.7636,21.0056,8.5859,2.9016,1.4774,9.9627,7.3697,4.3479,1.4925,12.1476,17.1376,1.7777,,2.6919,1.3885,0.868,1.3125,2.6195,3.7156,2.7681,7.3288,3.9851,1.4536,54.793,5.0547,,21.9141,3.5789,3.8218,2.7806,9.2932,19.9934,5.7399,3.6201,5.363,6.0272,,4.4548,5.7551,6.6502,2.0826,2.123,3.1858,2.3894,4.0284,6.9092,2.4551
2017-01-23,3.6188,6.2913,4.2431,4.7668,20.9404,8.7017,2.893,1.4806,9.941,7.387,4.3419,1.4918,12.0253,17.1104,1.7754,,2.6471,1.374,0.8543,1.31,2.6146,3.6522,2.7782,7.356,3.9161,1.446,54.7173,5.0412,,22.2737,3.5542,3.7737,2.7759,9.3449,20.2296,5.7316,3.6283,5.3453,6.0372,,4.4381,5.7031,6.5947,2.1253,2.1139,3.1499,2.3884,4.0267,6.955,2.4496
2017-01-24,3.6157,6.3717,4.256,4.7624,20.8098,8.6535,2.8908,1.4884,10.0847,7.5701,4.3855,1.4901,12.1476,17.2069,1.7781,,2.6825,1.3833,0.8544,1.3206,2.6389,3.6399,2.8331,7.3248,3.9073,1.4523,55.8526,5.083,,23.4649,3.605,3.7522,2.8116,9.3262,20.3424,5.9106,3.6659,5.3697,6.1644,,4.4703,5.7685,6.7246,2.1382,2.1352,3.1965,2.3704,4.169,7.0447,2.4544
2017-01-25,3.6966,6.4213,4.236,4.8382,21.0846,8.7991,2.8908,1.4975,10.1791,7.6054,4.4469,1.5082,12.0841,17.3433,1.7726,,2.6825,1.396,0.8573,1.3382,2.6666,3.6931,2.7871,7.4655,3.9292,1.4702,56.0039,5.1413,,23.2626,3.6909,3.8078,2.8765,9.2682,20.6907,5.9496,3.6841,5.3998,6.2185,,4.5128,5.6234,6.9053,2.1247,2.1306,3.2341,2.3416,4.2687,7.1076,2.4479
2017-01-26,3.6783,6.6464,4.1854,4.8406,21.0469,8.549,2.9374,1.5029,10.0371,7.5142,4.4266,1.4865,12.0064,17.1313,1.7788,,2.6471,1.398,0.8612,1.3498,2.6666,3.642,2.831,7.3712,4.0352,1.4784,55.4573,5.0756,,23.6447,3.6754,3.7801,2.8256,9.3021,20.7557,5.9387,3.6803,5.4051,6.143,,4.5213,5.5907,6.7632,2.1228,2.1511,3.2267,2.3521,4.3043,6.9979,2.4639
2017-01-27,3.715,6.2926,4.1568,4.841,20.6106,8.4505,2.9403,1.5024,9.9869,7.588,4.4827,1.4855,11.9676,17.1565,1.7699,,2.6896,1.3923,0.8507,1.3361,2.7078,3.6522,2.8292,7.2673,4.0028,1.4741,55.9366,4.923,,23.9819,3.6493,3.8834,2.7892,9.2593,20.6721,5.9943,3.6453,5.4262,6.114,,4.3147,5.6141,6.6813,2.1133,2.1409,3.2382,2.3374,4.3264,7.0389,2.468
2017-01-30,3.6401,6.0178,4.1634,4.8283,20.7583,8.5725,2.941,1.4931,9.9246,7.5767,4.4448,1.4725,11.9982,17.0306,1.7655,,2.6448,1.3938,0.8465,1.3236,2.6706,3.6436,2.804,7.1913,3.962,1.4745,55.3648,4.8247,,23.847,3.6198,3.8159,2.7809,9.1871,20.5388,5.9873,3.6271,5.363,6.0977,,4.2837,5.6192,6.5599,2.1015,2.1261,3.2382,2.3238,4.274,6.9569,2.4544
2017-01-31,3.6696,5.9307,4.1535,4.8172,20.9919,8.9478,2.9955,1.4919,9.8588,7.5474,4.3668,1.4768,11.8829,24.4264,1.7982,,2.699,1.3867,0.8383,1.3259,2.6686,3.6855,2.7468,7.328,3.9477,1.4667,55.2219,4.812,,23.3076,3.5993,3.8715,2.7614,9.2308,20.3682,6.0084,3.6186,5.3931,6.1354,,4.2464,5.662,6.5937,2.0764,2.1647,3.2872,2.34,4.1958,6.9674,2.5066
2017-02-01,3.6913,5.9039,4.0612,5.1109,20.9163,9.0841,3.0357,1.5038,9.8016,7.5461,4.4384,1.4604,11.2075,24.4084,1.7675,,2.6518,1.3302,0.8384,1.329,2.6493,3.6915,2.7696,7.7724,3.9397,1.4673,55.4489,4.9216,,27.106,3.5986,3.9454,2.7813,9.2111,20.5876,6.0263,3.6178,5.3199,6.0977,,4.2136,5.5873,6.6822,2.0288,2.1187,3.3085,2.29,4.2839,7.6,2.4506
2017-02-02,3.6644,5.8986,4.1055,5.1022,20.9163,9.0267,3.0658,1.5188,9.8388,7.5328,4.3837,1.4678,11.3334,24.8528,1.7962,,2.6707,1.3439,0.8364,1.3287,2.6745,3.7291,2.7548,7.6029,3.9776,1.5094,55.1798,4.909,,27.6005,3.5951,3.9432,2.8999,9.2852,20.7755,6.0647,3.6415,5.3826,5.9391,,4.2318,5.6334,6.9184,2.0434,2.1335,3.3085,2.3701,4.2915,7.6344,2.4912
2017-02-03,3.7003,5.924,4.1159,5.124,20.8408,9.1528,3.0679,1.5306,9.9124,7.6666,4.4006,1.4678,11.3981,25.3483,1.7996,,2.6825,1.3594,0.8471,1.3379,2.6775,3.7371,2.7951,7.6581,3.959,1.511,56.6178,4.9609,,27.5106,3.6282,4.1396,2.9825,9.3868,20.0397,6.1056,3.6927,5.4582,6.2122,,4.2585,5.6595,6.9401,2.073,2.1562,3.2709,2.3429,4.3358,7.5428,2.4714
