Dates,A UN Equity,AAL UW Equity,AAP UN Equity,AAPL UW Equity,ABBV UN Equity,ABC UN Equity,ABT UN Equity,ACGL UW Equity,ACN UN Equity,ADBE UW Equity,ADI UW Equity,ADM UN Equity,ADP UW Equity,ADSK UW Equity,AEE UN Equity,AEP UW Equity,AES UN Equity,AFL UN Equity,AIG UN Equity,AIZ UN Equity,AJG UN Equity,AKAM UW Equity,ALB UN Equity,ALGN UW Equity,ALK UN Equity,ALL UN Equity,ALLE UN Equity,AMAT UW Equity,AMCR UN Equity,AMD UW Equity,AME UN Equity,AMGN UW Equity,AMP UN Equity,AMT UN Equity,AMZN UW Equity,ANET UN Equity,ANSS UW Equity,AON UN Equity,AOS UN Equity,APA UW Equity,APD UN Equity,APH UN Equity,APTV UN Equity,ARE UN Equity,ATO UN Equity,ATVI UW Equity,AVB UN Equity,AVGO UW Equity,AVY UN Equity,AWK UN Equity
2017-01-16,15665.905,24688.665,12873.9172,625890.4069,100739.8869,18412.5572,70653.364,10676.8352,76125.8629,53964.0485,22394.7548,25064.424,46818.2448,18098.2824,12609.7304,,7725.5423,28420.2289,68150.416,5406.5092,9397.0639,12134.4598,10572.7381,7650.9793,11626.9578,27209.7602,6289.0104,36377.3067,,9806.271,11724.3439,116141.1784,18218.1635,44043.0672,388277.5819,7039.8816,8136.1468,29805.9255,8427.8346,,31603.9706,21010.4634,19400.2449,8699.8172,7867.3918,28948.1611,24205.06,71996.0091,6420.7428,12606.1988
2017-01-17,15546.8583,24222.3523,12742.0772,630937.9102,100528.6241,18710.6569,70601.578,10643.7078,75527.0105,53700.5182,22274.5683,25714.626,46502.4236,17497.3803,12750.4585,,7850.7857,28518.1734,67852.5468,5399.6677,9354.3581,12094.6008,10612.1046,7597.5874,11514.7808,27195.0304,6324.5362,35849.7873,,9101.8508,11636.3998,115159.2007,17630.2259,44775.3444,384751.8463,6194.5623,8090.2874,29892.7465,8325.2258,,31601.7963,20883.9872,19416.4953,8776.8489,7854.7804,28948.1611,24211.9262,71461.3754,6447.4403,12828.703
2017-01-18,15524.3359,24683.4837,12814.2578,630885.332,100203.6043,18606.2132,70359.91,10805.664,75474.9364,54093.3275,22499.5328,25864.23,46430.2358,17739.9667,12704.3579,,7863.9693,28554.9026,68037.4311,5423.0429,9418.4168,12061.6738,10415.2718,7524.2731,11455.6105,27441.7558,6383.1056,36269.6497,,9157.4629,11735.9155,115880.8055,17924.1947,44988.2157,383687.4732,6228.2627,8096.3443,30005.877,8330.4432,,31817.0555,21062.9047,19365.0357,8816.556,7907.3278,29044.7788,24247.631,73819.3494,6511.5143,12923.0448
2017-01-19,15328.0697,24486.5962,12647.8006,629781.1907,99748.5766,18597.5096,69738.478,10757.8133,75182.0194,54590.5546,22323.8756,25605.3,46457.3062,17800.0569,12570.9088,,7732.1341,28346.7706,68088.7879,5453.2596,9372.1522,11954.2279,10465.8859,7215.8751,11614.6306,27331.2817,6392.7071,36334.2439,,9055.5073,11728.9726,114415.2782,17856.2342,44464.5523,384428.733,6299.174,8089.4221,29540.2005,8252.1823,,31630.0627,21041.3112,19503.164,8728.4063,7804.335,28881.2719,24062.241,74034.7988,6451.0,12793.1024
2017-01-20,15321.6347,24870.0088,12631.5968,630937.9102,99374.8038,18173.042,69842.05,10734.5014,74902.121,54699.4264,22459.4706,25737.642,46579.123,18176.1772,12629.1411,,7521.1978,28599.7939,68345.5717,5481.7659,9402.4021,11983.6889,10500.7535,7307.518,11675.0336,27449.1207,6256.3652,36431.1352,,9036.97,11759.0587,115062.4908,17867.2975,44362.3741,384091.3648,6304.7908,8072.982,29484.9508,8328.7041,,31880.1113,21161.6178,19137.5304,8826.8798,7851.6276,28963.0254,24302.5613,76237.1705,6443.8807,12803.7826
2017-01-23,15247.6327,24320.7961,12357.6053,631358.5354,99066.035,18418.2425,69634.906,10757.8133,74739.3893,54827.8868,22428.6536,25726.134,46109.9029,18147.2448,12612.1567,,7395.9543,28301.8793,67267.0798,5471.5036,9384.608,11779.195,10538.9953,7334.6124,11472.8685,27305.5044,6247.7238,36334.2439,,9185.2689,11678.0575,113611.842,17837.2685,44609.3048,388629.2052,6295.6636,8091.1527,29387.606,8342.6171,,31760.5228,20970.3612,18977.735,9007.944,7817.9973,28636.0115,24292.9485,76205.252,6486.5966,12775.302
2017-01-24,15234.7628,24631.6712,12395.1686,630780.1757,98448.4974,18316.2565,69583.12,10814.2525,75819.9274,56186.6026,22653.6181,25697.364,46579.123,18249.6208,12631.5675,,7494.8307,28493.6873,67277.3511,5515.4033,9471.7991,11739.336,10747.0758,7303.5335,11446.9815,27423.3434,6377.3446,36635.6836,,9676.5094,11844.6885,112964.6294,18066.4377,44519.8988,390795.9646,6492.2495,8175.084,29521.7839,8518.2695,,31991.0024,21210.9743,19351.4938,9062.7398,7896.8183,29059.6431,24108.9318,78898.3696,6570.2487,12800.2225
2017-01-25,15575.8156,24823.3775,12336.9823,640822.6041,99748.5766,18624.3844,69583.12,10880.5073,76529.4374,56448.4641,23038.6334,26008.08,46335.4895,18394.2824,12592.7459,,7494.8307,28754.8726,67503.3209,5588.9497,9571.4461,11910.9029,10572.7381,7443.7868,11511.0827,27762.1305,6394.6274,37055.546,,9593.0912,12127.0356,114638.455,18483.6837,44243.1662,397486.3094,6535.0771,8215.7517,29687.5332,8593.0522,,32295.4094,20677.3067,19871.5059,9005.5616,7880.0032,29401.5213,23816.4277,80785.5468,6628.9832,12766.4019
2017-01-26,15498.5961,25693.8278,12189.675,641138.073,99569.8157,18094.9251,70705.15,10919.7694,75461.9178,55771.5766,22933.5471,25634.07,46037.7151,18169.5005,12636.4202,,7395.9543,28795.6829,67811.4614,5637.4104,9571.4461,11746.268,10739.2025,7349.7533,11821.7266,27916.7942,6332.2174,36715.0291,,9750.6589,12076.1205,113805.2618,18156.5249,44404.9484,398735.9974,6523.1415,8207.099,29716.4735,8488.7042,,32356.2908,20557.0001,19462.538,8997.6202,7955.6714,29334.6321,23923.5419,81459.8236,6526.6428,12850.0634
2017-01-27,15653.0351,24325.9773,12106.4464,641190.6512,97505.9399,17886.6132,70774.198,10916.0886,75084.3804,56320.0037,23777.3285,25616.808,45888.828,18196.2072,12573.3351,,7514.606,28677.3333,66979.4819,5580.3978,9719.1371,11779.195,10732.4539,7246.1571,11726.8076,27835.7799,6386.9462,37860.3479,,9889.6892,11990.4907,116914.8578,17922.6143,44200.5919,397129.9345,6584.2236,8129.2246,29832.2349,8448.7042,,30899.9489,20643.3741,19226.9075,8957.119,7917.8373,29438.6819,23773.8567,82074.2534,6564.9092,12871.4238
2017-01-30,15337.7221,23263.8207,12125.5964,639508.1501,98204.7325,18144.8331,70791.46,10848.6069,74615.7133,56236.0104,23576.4282,25392.402,46006.133,18062.6734,12541.7926,,7389.3626,28709.9814,66650.7987,5527.9461,9585.6814,11751.467,10636.8494,7170.4522,11607.2343,27843.1448,6321.6557,37104.0053,,9834.077,11893.2893,114883.9494,17868.878,43855.7405,394568.7869,6576.5006,8088.5568,29484.9508,8426.0955,,30678.0071,20661.8828,18877.5243,8907.0881,7863.188,29438.6819,23635.1575,81080.7923,6488.3764,12800.2225
2017-01-31,15755.9944,22927.0394,12096.8715,638035.9616,99309.7998,18964.1717,72103.372,10840.0183,74121.0091,56018.6159,23162.2644,25467.204,45563.9833,18102.7336,12774.722,,7540.973,28563.0647,66003.7036,5537.6383,9578.5637,11886.6409,10419.7708,7306.7211,11565.3221,27695.8461,6305.3331,37006.7613,,9611.6286,11826.174,116557.775,17744.0203,44064.3543,391290.1378,6599.6696,8069.5209,29650.7,8478.2694,,30410.3715,20819.2068,18975.0266,9849.2036,8006.1169,29884.61,23799.9486,79596.5853,6498.1655,13072.5677
2017-02-01,15849.3013,22823.4143,11828.0357,675492.03,98952.2781,19253.1537,73070.0439,10925.9041,73691.3975,56008.7343,23542.4296,25185.258,42757.9715,18089.3802,12556.3507,,7409.1378,27399.9737,66013.9749,5550.7512,9509.1667,11905.7039,10506.3773,7749.7941,11541.9005,27706.8935,6331.2572,37849.543,,11178.0367,11823.8597,118782.1032,17872.039,43970.6909,395504.8649,6619.3282,8067.7903,29248.1661,8426.0955,,30175.3743,20544.661,19229.6159,9623.4593,7835.8634,30077.8454,23291.8428,81268.313,7088.1797,12780.6421
2017-02-02,15748.6279,22802.6893,11956.9296,674337.7912,98952.2781,19131.477,73795.0479,11035.1018,73971.296,55909.9186,23251.8968,25311.846,43238.2973,18418.7636,12760.1639,,7461.8719,27681.5642,65859.9047,5549.6109,9599.9166,12027.0139,10450.1393,7580.8526,11652.8448,28328.4,6300.5323,37752.2989,,11381.9478,11812.2881,118715.1502,18633.8291,44324.0573,399116.1306,6661.4538,8120.5719,29592.8193,8206.9648,,30305.9283,20714.3241,19909.4235,9692.7824,7890.5126,30077.8454,24106.1853,81411.946,7120.2167,12992.4661
2017-02-03,15903.2157,22901.1331,11987.1275,677223.3882,98594.7563,19398.731,73846.8339,11120.9876,74524.5836,56903.0163,23341.5293,25311.846,43485.1937,18785.9816,12784.4274,,7494.8307,27999.8838,66702.1555,5587.8094,9610.5931,12053.0088,10603.1066,7635.8383,11598.6054,28357.68,6464.7187,38152.08,,11344.8731,11921.0611,124629.334,19164.8695,44809.4038,384979.9262,6706.3877,8234.7877,30008.5079,8584.3565,,30497.4075,20809.9524,19971.7166,9833.206,7974.5884,29735.9673,23830.1603,82253.7946,7034.7848,12889.2242
2017-02-06,15867.7893,23471.0708,11804.4666,683571.7017,98562.2543,19550.8268,73242.6639,11184.7885,74322.7963,56552.2206,23344.6201,25329.108,43305.6327,18432.117,12774.722,,7442.0966,28130.4765,66661.0701,5552.4616,9612.3725,12080.7368,10605.3561,7478.8502,11725.5749,28577.28,6465.6788,38011.6164,,12633.2206,11955.7759,123922.6076,19498.3503,44123.9583,383763.4999,6705.6856,8224.4044,30013.7698,8620.8783,,30255.8826,20689.6459,19874.7936,10015.4011,7907.3278,29869.7457,24007.3107,82413.3867,7075.7209,12832.2631
2017-02-07,15986.9507,23403.7145,11724.1841,690077.4113,98415.9954,19626.8747,74036.7159,11201.9657,75455.4086,56799.2598,23585.7005,25657.086,43224.8302,18806.0116,12782.0011,,7534.3813,28146.8005,66640.5274,5530.2266,9596.3578,12325.0897,10437.7669,7462.9123,11599.8381,28591.92,6434.9539,38400.5926,,12318.0852,11960.4045,124101.149,19468.3212,44051.582,386072.8092,6739.386,8242.5751,30058.4958,8584.3565,,30201.4851,20757.5111,19977.2271,10064.2828,7990.1815,29765.6958,24130.904,82154.0495,7042.794,12832.2631
2017-02-08,16080.3475,23346.7208,11985.6545,692753.1467,98350.9914,19787.6617,73190.8779,11289.0785,75136.4545,57377.3316,23947.3211,25006.884,43355.0119,18456.5982,12888.7604,,7639.8494,28420.2289,66671.3414,5156.7938,9619.4901,11013.2094,10612.1046,7504.3508,11981.9794,28544.34,6490.6428,38465.4219,,12568.3398,12115.464,125068.2482,19215.4448,44404.9484,389498.7599,6842.5936,8239.9793,30087.4361,8584.3565,,30155.7912,20982.7003,19931.4016,10179.8211,7938.6455,29126.5323,24512.6699,82545.0502,7066.8217,12981.7859
2017-02-09,16254.2587,23989.196,12140.3271,694746.832,98871.0231,19913.6839,73432.5459,11393.3684,76145.3907,57530.496,23647.516,25052.916,43835.3377,18668.0267,12835.3807,,7560.7483,28526.3355,67092.4668,5208.6753,9735.1518,11065.1993,10562.6152,7648.5886,12136.7088,28676.1,6887.1866,38260.1289,,12438.5781,12295.9809,124584.6986,19555.2475,45035.0473,390282.7847,6867.1669,8334.2939,30300.5423,8676.5305,,30144.9118,21065.9895,19882.8805,10218.9265,7903.9376,29527.8675,24478.3385,81926.6307,7021.436,12967.5457
2017-02-10,16218.8324,24066.9148,12082.8773,693172.87,98188.4815,19809.3897,73777.7859,11409.3186,76548.9652,57733.0681,23653.6975,25219.782,43911.6511,18523.3651,12842.6598,,7653.0329,28558.9836,67390.336,5298.1852,9817.0047,11082.5293,10538.9953,7727.4811,12005.9811,28870.08,6905.4295,38162.8849,,12586.8771,12386.2394,124897.1461,19646.9151,44911.582,394839.6044,6935.2699,8381.0186,30411.0418,8666.0957,,30490.8798,21214.0591,20033.8351,10164.7123,7935.4902,35101.9679,24700.8064,81998.4471,7054.3629,13076.1277
2017-02-13,16270.3616,24564.3149,11960.6122,699311.3218,98334.7404,19659.4667,74606.3619,11436.3113,77193.3825,58128.3309,24083.3152,25150.734,44252.8171,18757.0492,12871.7759,,7699.1753,28967.0857,67934.7176,5377.4327,9922.1746,11021.8744,10657.095,7778.4823,12088.6108,29137.26,6860.3022,38314.1534,,12503.4589,12420.9542,124726.0439,19937.723,45788.6117,399167.5419,7013.9042,8407.842,30484.7082,8686.9653,,30571.3881,21275.7548,20486.699,10154.936,7954.4218,33964.8514,24519.5362,82473.2338,7070.3814,13033.4069
2017-02-14,16228.4941,24129.0898,12106.4464,708387.8361,98838.5211,19733.3418,75348.6279,11410.5456,78111.189,58093.7454,24058.589,25162.242,44638.8733,18814.9139,12774.722,,7573.9318,28991.5719,66575.6162,5299.3586,9923.9608,11013.2094,10256.6807,7840.64,11876.4867,29206.8,6824.7765,38065.6409,,12290.2791,12400.1253,123760.8964,20200.0823,45460.7899,399100.738,7071.4758,8510.8093,30479.4463,8638.2696,,30926.0597,21325.1113,20475.9165,10218.9265,7913.4034,33429.7378,24507.1769,81922.6408,7056.1428,12960.4255
2017-02-15,16624.6252,24631.6712,12070.3561,710958.6407,100187.3533,19811.5625,75952.7979,11421.588,78065.6241,58661.9356,25231.2639,25588.038,44733.1429,18774.8537,12748.0322,,7620.0741,28975.2478,60564.0043,5354.9949,9970.4012,11073.8643,10433.2679,7965.7524,11957.8832,29539.86,6896.7881,38346.5681,,12327.3539,12562.1277,126515.2299,20367.6129,45601.2849,402111.6847,7067.9653,8605.9891,30666.2431,8580.8782,,30980.4572,21291.1787,20554.0894,10241.1454,7960.7324,33801.3445,24420.6616,82185.9679,7078.3907,12996.0262
2017-02-16,16373.4201,24336.3399,11857.4972,710092.9616,99911.0865,19624.7019,76298.0378,11538.1474,78579.8561,58760.7513,25345.6703,25375.14,44836.3905,18948.4477,12845.0861,,7679.4,29052.7872,61977.3302,5370.0167,10086.5022,11132.7863,10393.9013,8002.4095,11924.5846,29572.8,7002.4051,38011.6164,,12021.4872,12582.9566,126750.8948,20413.4467,45856.7305,402798.8104,7032.8607,8689.9204,30855.6708,8640.0087,,30869.4863,21402.2309,20276.4407,10293.582,7982.8192,33734.4553,24590.9457,83059.7349,7133.5654,13072.5677
